Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
0.000000, 3.106710, 1.949760, -2.567415, 14.000000, 11.000000, 68.000000, -553.000000, 217.000000
0.050000, 14.438797, 9.142702, -12.052169, 77.000000, 55.000000, 25.000000, -544.000000, 215.000000
0.100000, 42.509132, 26.890404, -35.593060, 5.000000, -4.000000, 137.000000, -538.000000, 209.000000
0.150000, 94.598671, 59.713665, -79.808449, -3.000000, 35.000000, 260.000000, -535.000000, 214.000000
0.200000, 175.743149, 109.578255, -149.256195, 224.000000, -35.000000, 375.000000, -526.000000, 209.000000
0.250000, 283.644775, 173.238037, -242.792999, 300.000000, -47.000000, 514.000000, -508.000000, 205.000000
0.300000, 408.391541, 241.229675, -352.511780, 475.000000, -5.000000, 600.000000, -480.000000, 218.000000
0.350000, 534.407043, 300.068481, -465.106812, 631.000000, -117.000000, 749.000000, -445.000000, 218.000000
0.400000, 644.875244, 336.196838, -565.884399, 749.000000, -101.000000, 842.000000, -411.000000, 227.000000
0.450000, 726.755249, 340.345886, -642.364807, 895.000000, -60.000000, 912.000000, -357.000000, 233.000000
0.500000, 773.338623, 310.455627, -687.805786, 891.000000, -124.000000, 1106.000000, -312.000000, 242.000000
0.550000, 786.325073, 251.955093, -701.804810, 1182.000000, -134.000000, 1121.000000, -264.000000, 253.000000
0.600000, 772.651123, 175.659546, -689.437378, 1208.000000, -78.000000, 1285.000000, -220.000000, 293.000000
0.650000, 742.927124, 93.877747, -658.701172, 1474.000000, -87.000000, 1345.000000, -183.000000, 313.000000
0.700000, 704.848511, 16.299488, -617.147583, 1393.000000, 58.000000, 1467.000000, -159.000000, 350.000000
0.750000, 663.578613, -52.396671, -569.780029, 1453.000000, 14.000000, 1390.000000, -144.000000, 401.000000
0.800000, 617.726318, -112.806290, -517.871704, 1394.000000, 43.000000, 1215.000000, -133.000000, 444.000000
0.850000, 563.371948, -169.146820, -459.903076, 1111.000000, 69.000000, 1010.000000, -142.000000, 467.000000
0.900000, 494.497620, -226.970062, -392.900513, 984.000000, -541.000000, 706.000000, -160.000000, 494.000000
0.950000, 406.753387, -291.556763, -314.219543, 837.000000, -490.000000, 476.000000, -169.000000, 491.000000
1.000000, 298.618591, -366.115265, -223.692108, 590.000000, 130.000000, 29.000000, -166.000000, 467.000000
1.050000, 173.597504, -451.624390, -123.995834, 168.000000, -438.000000, -54.000000, -172.000000, 453.000000
1.100000, 39.855843, -545.555786, -21.339672, -319.000000, -302.000000, -396.000000, -163.000000, 440.000000
1.150000, -89.178055, -642.043213, 76.045532, -616.000000, -450.000000, -658.000000, -156.000000, 441.000000
1.200000, -197.816559, -731.081421, 158.203537, -798.000000, -370.000000, -876.000000, -147.000000, 432.000000
1.250000, -269.996155, -800.104675, 216.179489, -986.000000, -42.000000, -1113.000000, -147.000000, 410.000000
1.300000, -293.017029, -836.347351, 242.605988, -1173.000000, -16.000000, -1236.000000, -148.000000, 383.000000
1.350000, -261.019287, -830.346558, 233.827637, -1304.000000, -193.000000, -1250.000000, -154.000000, 346.000000
1.400000, -176.660767, -778.384338, 189.399841, -1358.000000, -74.000000, -1276.000000, -178.000000, 317.000000
1.450000, -50.714600, -684.092163, 113.077766, -1398.000000, 77.000000, -1350.000000, -207.000000, 289.000000
